V1,V2
544,1239
442,1812
2328,444
968,754
331,2321
1889,187
1131,1497
134,1046
296,1814
296,1216
206,1202
1473,1582
418,1227
239,2155
1942,82
2463,1043
185,2217
532,2141
456,1213
1099,1418
1468,2266
1898,1569
331,2135
1588,433
1706,1264
257,2046
671,711
1759,1099
2240,2096
1964,1915
2259,2416
580,1630
1117,1545
1446,1170
1903,2004
505,1721
558,2020
518,2106
702,1772
518,1233
278,1226
1999,1565
1061,640
489,1220
2273,1618
551,1231
2375,2099
461,1740
163,1218
518,2167
351,1230
592,2061
1558,1191
323,1200
430,2138
107,1213
885,1123
1599,2048
752,1608
491,824
824,1083
328,2082
499,2168
280,2084
1839,604
469,2190
515,2138
76,1899
410,1125
180,1206
1659,1325
2481,405
186,1810
223,1615
2412,2000
255,470
814,1861
456,701
1157,681
165,1217
129,1210
580,1809
1535,488
428,1662
368,2054
2351,389
483,1212
288,2089
831,2464
1304,2106
688,1613
297,2097
392,642
2311,331
718,1256
286,1174
795,1487
388,1208
636,1280
242,1207
2287,1346
70,1226
114,137
2469,907
2346,1227
191,1229
322,327
524,1217
196,1226
418,1074
1791,330
200,2165
2136,235
412,2143
130,1683
1321,1834
298,2079
1506,452
497,1536
1381,908
2154,1724
788,1562
323,1272
587,1615
96,1032
505,1010
418,2041
382,1215
694,1185
562,1281
1378,2408
577,622
788,1848
594,1209
254,2107
157,1208
144,1224
1510,1368
604,2363
314,2188
49,1230
441,2102
993,2042
604,470
430,1287
279,2027
2056,1287
2320,1692
336,1432
388,2109
731,1703
458,2133
680,1543
556,1334
415,1645
204,2064
220,1218
542,2044
282,383
521,1209
120,2299
2293,636
2058,379
2089,260
1829,1631
1109,1678
2271,859
843,558
607,1212
724,2062
767,1622
471,2108
2458,1527
354,1228
595,1717
887,262
2221,2065
515,2018
202,2050
2302,1639
456,53
1918,1233
2020,1513
520,2123
750,655
307,2180
752,1191
658,2248
1264,1353
707,1293
1636,785
449,2084
400,2104
497,2038
224,1206
1164,1267
121,1232
332,1794
1842,1632
577,1215
2463,1998
618,1519
1128,1299
317,1216
291,2042
968,1385
2116,2218
1748,63
1466,2336
905,1164
2183,1793
2057,52
2249,966
2430,2059
353,1228
1807,1530
362,2140
604,1232
1567,1458
1646,2376
1665,901
532,2174
1023,1666
2177,218
766,1120
1492,2431
1739,1861
316,2104
607,1193
905,1433
419,259
555,1203
632,1134
356,1010
1622,2414
571,1405
1369,1254
277,2044
606,2146
695,689
1667,2145
576,2186
2295,169
401,1202
214,1504
215,1785
726,1860
521,1864
308,1579
764,1122
930,1519
690,1846
553,2091
1214,751
214,2045
346,1284
1616,1209
387,2010
160,1215
1592,976
2346,549
244,2055
468,2152
2046,2292
1238,1878
647,1826
1424,1108
2370,1320
444,1215
1443,1940
189,1227
1208,969
206,400
331,2414
2039,794
245,1073
2398,1122
2363,2078
446,360
587,1230
0,1209
378,1465
324,2123
2057,2345
1145,1959
927,244
2032,410
750,1550
1613,269
1464,531
362,2072
2282,1445
0,1220
1060,876
2196,575
2221,2360
1152,1800
1812,1919
367,1204
602,1758
402,1444
615,1069
1204,468
1240,1217
2275,1186
1555,89
1084,2319
368,2020
2470,1535
263,1531
352,2040
2315,942
411,2101
1896,630
1825,404
350,2099
1334,2367
539,1180
1870,948
490,2171
374,2087
1242,507
346,1437
56,1643
899,846
1751,965
803,1796
1309,323
1343,1189
584,2004
361,2134
1203,248
567,1500
402,1913
2388,572
278,1501
2291,2148
334,1228
608,1062
890,35
666,1542
281,1451
415,2022
676,1788
556,2171
408,2137
244,2172
285,1526
1425,2025
1979,1333
608,2151
414,2050
2093,837
432,1489
943,53
407,1651
625,1786
471,462
265,2033
713,1083
979,1881
1470,250
1858,450
402,1212
2053,301
521,2179
322,1757
265,1225
293,2180
313,2078
1149,261
484,1021
511,2295
342,2004
523,2086
1772,1163
545,2088
548,67
498,2005
755,1073
669,1114
577,2168
601,1242
299,1791
68,1209
168,162
1135,961
707,1380
1470,834
288,1857
2193,1556
2028,294
416,1519
281,674
23,1227
301,1224
1894,108
339,1382
2299,164
989,429
1296,810
448,1226
566,1213
428,1219
2045,215
525,2005
561,1644
77,1210
2165,2202
166,50
1102,390
557,2180
942,92
720,869
280,1951
240,138
267,1680
117,1203
1888,1837
708,1844
87,1203
172,1217
16,1229
244,2034
1564,1337
225,2008
39,1216
447,2126
2257,67
1758,841
2110,376
1887,1707
315,1200
318,2127
1513,171
727,1810
244,1638
334,1214
483,1227
939,1123
1388,1163
706,1966
269,1370
1098,579
1898,510
387,2270
554,1212
318,2164
476,1214
2378,1288
383,1875
1394,1276
2084,1642
2319,1272
2327,794
1423,2303
1371,2500
246,1978
347,2060
1305,2498
410,1207
599,1200
561,1770
508,2114
1796,920
464,216
614,2078
433,2109
1434,1772
974,1604
499,566
533,1551
424,1203
2053,663
1882,280
2304,219
984,1188
735,1195
1609,833
413,501
538,2091
1891,2117
26,2042
1056,569
781,1443
2109,2384
1389,1416
473,1701
714,2251
390,1226
521,1210
1113,60
2266,724
938,1778
424,1200
2431,857
558,1425
253,374
2365,652
1494,2331
131,1748
189,1203
425,2046
1514,2337
1201,1616
306,955
2360,1495
401,2206
238,2123
1705,1320
304,270
2417,82
335,1827
2493,2280
1732,210
822,1690
495,1213
1802,1749
1666,826
439,2098
30,1854
557,2003
1229,2312
35,2232
508,1477
1416,2464
53,1222
252,1224
624,88
1069,1076
455,2027
1354,2044
2302,932
412,1216
347,1209
2384,45
2362,2399
285,244
1664,287
567,2128
351,1228
718,1204
597,2036
433,358
532,1208
677,1686
870,2113
615,1873
858,657
5,2386
429,2187
1852,111
476,1811
568,1229
426,1204
1677,863
2164,1859
410,2002
130,239
360,1330
300,2107
468,1213
633,731
1044,1036
444,1710
338,1786
1608,1267
330,2004
699,2333
1023,1437
2142,1861
447,2168
361,2108
895,1654
2495,1851
652,1210
677,1494
2450,620
1243,1140
2037,2425
617,1811
508,2150
727,1897
1621,2064
428,1217
1309,1478
653,271
303,1215
540,2055
567,89
209,1232
2214,2341
2124,631
1597,712
557,494
1499,53
719,1888
522,2071
64,1213
2127,1117
2142,1181
2252,1483
71,1211
582,1217
1306,407
5,1214
234,2096
215,1891
291,2034
869,2103
308,1019
170,169
370,2069
372,1920
799,908
207,2015
441,2154
515,1615
1805,2045
415,2172
2376,427
892,2105
499,2236
460,2125
948,1352
1649,2351
247,2154
667,1043
536,1898
1160,2405
535,2132
1777,1235
784,961
1066,939
557,1427
1568,1443
501,2001
1610,312
562,2033
766,1587
626,1572
858,1089
1657,643
2127,1238
116,2209
1005,2094
1487,45
507,594
509,1655
1849,2420
387,2023
506,2092
730,2060
1387,902
700,1561
1485,1318
311,2120
2070,527
307,2008
1780,742
663,1140
368,1203
1535,92
325,2125
152,1232
137,1222
1669,624
895,1265
628,1264
2459,241
244,2041
417,1865
2209,857
1006,370
439,1534
2179,1828
220,2082
166,1214
501,2020
516,2104
461,1221
31,2113
493,2048
168,1219
1036,1144
568,1230
292,1540
52,2180
1620,230
1418,911
1595,1399
1997,304
604,1222
291,1219
208,1176
530,1232
350,1163
1709,111
535,2058
79,1231
1721,56
1145,1571
2172,715
1602,1687
2051,2236
1031,111
530,1169
1616,1305
1637,1471
410,2134
777,1528
994,177
598,2064
11,996
2071,1360
1216,2107
817,1430
1408,1099
561,1200
1387,1642
477,1228
1,1224
285,1282
858,976
867,980
1931,1864
203,2009
262,2140
1548,2015
477,29
385,2063
1150,770
813,1568
352,888
513,2081
252,1214
2270,160
271,2093
563,1214
270,2152
259,2122
1666,2104
2014,1148
408,1201
1675,2191
720,695
266,2123
25,319
770,1782
721,1059
1263,2428
236,1416
447,1063
478,1223
921,1019
431,2050
439,1228
375,1201
2190,2375
650,1523
94,1217
500,1218
1756,341
431,1139
1344,237
499,1152
547,1521
2023,931
2001,599
871,2189
1836,2052
277,2021
2101,1650
2192,205
558,2184
2289,1342
374,2057
745,1858
501,1098
568,2395
1382,1553
509,1321
177,1720
646,197
556,1230
1348,678
1286,357
66,1204
546,1201
788,1472
212,2017
1373,207
2030,1580
1730,1180
578,2139
438,1883
386,137
113,756
389,2002
477,2106
343,113
1053,157
2499,1486
252,755
1575,1173
181,1225
528,2041
890,280
479,1634
350,1222
255,2153
573,1738
428,1227
2007,1532
1668,1201
540,2097
359,1216
1843,52
468,423
461,1208
902,2068
346,2072
491,1686
855,91
569,2030
322,1831
610,1448
1898,887
366,1840
237,2162
641,1368
2396,2139
581,1126
564,1217
396,667
986,192
2082,2420
263,2138
359,1251
374,1233
2469,2157
225,1698
1379,2500
1615,1932
2346,2367
502,2114
789,1244
1670,509
2329,409
2287,481
1060,2350
533,2131
1772,2225
103,2163
218,1825
314,1234
460,1231
2185,841
2436,1764
220,2101
2243,66
331,1591
730,1486
1402,787
205,2075
1975,1957
557,1633
808,1757
795,2251
444,257
613,1220
471,2130
1546,758
1253,2468
450,1224
213,541
346,1565
704,2387
487,1209
262,1917
621,1144
194,1221
1483,2437
328,1203
2119,1648
687,1643
812,1030
240,102
2081,459
774,1869
357,1165
251,2077
1835,803
1281,2085
451,2020
2458,1092
1746,2094
619,2036
305,2160
2167,36
1255,1887
387,1065
2368,412
2109,1696
34,1207
324,2474
1205,651
465,1713
2316,1502
329,1206
410,2003
2051,1572
282,1221
1996,860
283,2188
426,1225
592,1236
406,1234
1780,321
1722,2316
1602,1088
435,2161
771,1198
969,39
1862,989
292,1224
326,1279
215,2107
1130,883
1657,569
249,1229
415,1220
2069,887
2033,1412
1591,977
490,2003
2095,657
913,1476
838,1753
177,1108
139,1723
800,1118
1333,79
189,1221
2417,259
1817,2038
516,1557
780,1128
2150,1013
47,2179
310,2065
96,1214
318,2075
197,233
29,1207
593,1217
391,921
325,694
603,1340
252,2035
636,2104
2012,1115
575,1925
363,1213
323,1672
1043,2459
2219,1506
1397,264
289,2070
563,2087
350,387
2010,188
430,2114
399,1226
576,1114
1970,903
122,1673
1991,469
1120,18
1304,46
740,1500
560,1768
360,1225
1022,2404
567,1077
1479,2139
1153,746
1897,1393
2060,2320
502,835
628,339
936,145
798,1897
623,829
795,1001
1405,1460
1235,1488
2427,2327
677,286
467,1885
2079,1499
322,2143
724,51
2354,819
117,1220
237,1209
1074,837
308,2034
1933,350
1768,2364
2059,1320
602,1820
593,1213
483,1037
493,1867
1333,1246
2175,281
825,863
920,2019
358,1206
91,1202
1846,1432
1390,657
524,2075
444,2487
205,1262
407,1221
311,1226
478,1102
270,2060
400,1026
395,1211
287,1878
547,2090
94,874
2396,2367
253,1577
1162,1452
781,736
1503,256
2377,2480
84,1686
643,408
753,951
731,57
1301,2439
589,15
12,1738
2284,2309
198,2078
704,280
2126,2427
1050,2257
46,579
1025,298
1408,617
1463,2237
485,531
2005,2495
1540,2320
2004,2300
1321,659
62,1567
1325,1836
331,1840
281,2110
1812,2452
1749,2037
374,306
1463,2256
870,905
571,2267
649,217
593,2199
340,1634
1272,1157
1431,2427
190,2044
376,521
1852,2303
1849,648
1816,1601
1025,426
1772,1763
2231,2246
2411,2487
2378,1968
2080,2387
2454,2349
857,1911
620,2326
166,1985
2310,505
426,2353
1939,2349
157,2021
191,1863
1836,2407
1027,2471
2341,2300
673,11
1019,1917
1517,1790
1765,2435
1932,841
2336,2481
264,143
2422,1759
409,389
1483,2040
504,723
2262,324
116,1606
462,130
1351,1386
2425,2412
924,366
1285,267
1342,1693
1844,2264
1729,2304
1169,66
747,2235
978,2299
7,2498
512,443
921,2029
825,2451
868,44
1335,2031
188,2064
202,1825
107,1777
1434,95
2483,2422
1090,386
2083,1243
1566,2247
1674,904
1803,716
2358,1684
343,1445
511,525
914,562
808,916
2295,2268
2365,1903
245,1788
170,1436
2210,2456
1874,2107
926,2447
1116,643
623,1254
797,667
1103,2450
96,162
1681,1102
1003,1463
134,1417
2347,2469
1324,999
2244,489
308,342
1613,569
1143,110
2251,137
176,1623
484,21
10,1427
439,5
1119,1153
2496,2475
139,1973
1640,2391
2198,2204
1550,2007
1109,1003
225,1551
741,29
2327,1858
406,48
1268,791
1195,176
1936,206
1393,2274
2332,2291
1472,1471
1730,1098
306,566
688,115
1761,1161
1918,1854
341,1651
718,184
322,1978
364,1252
254,2447
157,1514
1757,2321
1662,1590
1324,2248
347,42
500,182
1239,1872
50,1745
110,1625
737,2114
1851,1071
205,1270
1991,1155
2373,2393
367,1048
770,34
611,1870
370,484
2023,2289
2271,2240
546,129
41,1686
1102,482
1627,1866
201,1415
1129,403
1268,1110
5,958
1265,1529
201,1999
2325,2403
2252,2286
1696,2233
275,1624
2426,2319
362,1913
201,1834
260,1309
275,313
2137,2258
2473,2140
2480,1038
2358,399
1326,1414
1736,2455
2149,2471
742,495
269,1814
1336,861
51,2051
137,1915
2046,1968
1012,1466
41,2001
2289,2381
1797,1605
94,2001
201,330
798,173
1435,2404
784,2494
590,555
2262,2339
2375,1947
490,1534
147,1535
62,1787
1797,2367
1539,2337
204,42
427,292
1181,756
2266,866
2024,1949
234,2088
111,1432
258,1481
1534,531
740,1650
886,347
29,2186
486,850
1544,54
402,173
1428,2243
1447,2221
1098,773
1091,392
1413,210
308,356
751,828
944,37
349,835
1765,2207
1589,243
532,118
969,550
369,1861
1401,1697
833,51
2033,2457
235,1519
1462,2485
1888,935
466,146
1291,794
259,709
2211,1823
1261,2498
992,817
1779,2381
1987,2298
1601,2410
670,1048
555,288
2481,2033
656,443
2037,2239
139,2073
2246,1368
408,1596
359,2478
280,1497
3,508
1264,2093
2181,2288
1448,2371
677,30
992,497
1044,291
358,1157
626,452
2315,2428
1539,2435
197,2255
2392,6
1014,513
667,1158
2205,2392
922,84
317,445
208,1391
38,181
1548,2270
632,1649
653,357
743,1118
1637,874
1276,1610
828,2326
1547,2207
2168,24
322,85
1676,1685
303,1564
1581,283
1746,2498
1808,1779
1171,478
242,2018
422,156
2142,2288
1266,2074
2357,2433
1497,892
51,2092
1961,2248
281,1872
2096,727
298,1689
1002,472
752,831
3,1569
123,1899
271,2071
2225,1600
1147,2003
341,1768
32,1433
208,530
1959,763
454,2444
1732,211
341,1204
2099,260
2497,2234
937,89
2285,2317
2292,1145
752,424
386,82
196,1944
215,2055
2190,2168
2386,2202
88,2324
1127,569
1593,39
256,1290
852,792
1825,2221
1169,2218
1544,773
510,214
741,1265
1065,574
22,2087
1429,2025
1502,1875
1225,1859
216,8
103,2062
2159,1421
2197,2401
1986,2258
36,421
1248,708
586,115
13,1105
1861,2325
319,1642
1144,315
38,2069
264,1302
1784,903
2460,2354
92,1536
198,523
679,1230
2250,2499
39,1280
567,103
175,1949
783,135
747,1717
2154,2390
1657,2315
2400,2341
2212,2427
1377,2277
2204,2285
333,481
26,395
314,1841
743,2343
1475,1877
1601,2457
1987,499
1960,581
1493,2357
704,1254
1844,1294
2331,2419
1452,1375
1772,1930
2067,240
2321,1217
1546,484
1892,2493
233,1332
678,219
2376,115
916,2398
395,472
435,2285
425,1042
308,2086
2010,288
2223,604
665,480
79,850
1410,60
605,874
607,29
1545,1369
312,1838
2481,2149
2149,1930
2319,2333
209,450
1994,2431
1674,2219
324,1858
965,467
997,2248
1817,1346
44,1659
470,125
1145,818
295,1408
1100,1208
1390,2409
1358,872
203,2472
996,330
901,2379
795,423
333,1522
896,270
114,642
321,1634
234,167
187,2063
2268,1539
557,465
2160,2384
492,248
191,2457
1388,1622
1817,2371
966,296
209,250
2491,2324
1226,2193
137,1213
1970,138
84,1695
2414,1000
60,1475
2362,1586
1973,2424
1396,709
927,1576
344,1911
2085,2246
1191,105
246,1706
1945,2436
2369,1443
558,503
623,1155
270,1269
35,1896
373,1007
1802,1715
1735,681
1842,2127
2484,766
1229,886
3,1294
1143,352
392,1876
1952,1276
973,1122
631,2322
365,957
730,2093
1131,624
215,1495
2281,664
1,1480
937,1219
231,520
1781,2329
868,82
2355,2436
754,8
289,67
220,292
1116,539
691,933
233,1721
1202,1818
1529,2416
910,1132
238,2166
2108,1770
65,1596
610,467
318,405
1843,1686
1120,316
2404,2399
186,1805
969,839
1639,2494
844,176
2103,1252
114,1971
2031,1486
1734,1453
2322,137
165,1816
763,25
554,2290
319,1953
945,333
2376,1740
2302,2227
756,1696
550,36
1152,1696
17,330
2017,2225
1769,182
1142,852
1974,2473
1211,2147
1885,1165
585,2249
318,1465
234,1559
2257,2296
1345,1238
1483,2300
1436,1565
19,1669
1631,1757
1728,2496
1461,1847
2450,2204
1534,90
49,2040
1413,1498
808,341
353,722
90,1712
83,1870
1186,1219
309,1733
1733,1905
880,394
363,1685
86,1049
511,2470
2324,2366
2411,60
1802,26
1707,1080
235,1847
998,333
86,1354
632,2426
1430,1143
1155,394
61,1307
1455,2307
1756,1277
1179,2035
2289,2033
581,1147
806,363
867,1921
493,1394
268,527
207,1539
947,165
1044,1432
214,1392
1762,1418
400,131
253,1111
286,238
253,1246
1029,373
1173,791
421,298
2453,1178
27,1577
594,431
852,74
1918,2346
1539,2479
96,544
1945,1894
640,2401
1,1811
2360,1124
2371,267
2244,203
1332,536
2104,242
392,68
853,273
932,2203
1680,2095
153,1734
148,1763
872,241
1654,190
1889,949
278,724
196,1256
1152,695
1957,2032
1556,1359
2041,437
451,2446
1302,2225
716,307
376,1254
1971,2250
1693,2446
1443,1154
2294,2409
1020,172
2134,2422
705,1879
2043,2249
2296,1824
2006,936
233,2354
1515,1104
1341,1429
1641,185
2015,1931
1845,362
1983,2302
975,652
1158,1248
751,2239
1083,1860
1990,2300
1494,97
239,742
2365,1560
919,2017
814,49
833,564
1333,1760
1051,631
30,1438
1181,637
562,300
1786,65
2135,1257
414,474
238,1826
2148,2011
219,1802
2311,733
1974,2358
182,785
2052,2256
312,2030
2124,707
323,2333
2383,2494
2411,2463
350,523
185,1465
1049,1538
1694,2016
317,507
621,520
339,1866
1006,2021
146,1728
1543,2437
1764,1939
1022,182
1956,2376
1014,472
628,2304
2047,1935
74,1694
1348,2240
523,87
1099,129
581,1395
1119,215
2359,1365
544,2451
2061,2461
133,1284
885,1500
318,1928
1782,966
818,571
1534,1742
2129,2488
2176,472
1926,2358
2474,2116
674,1292
1155,1185
2268,2369
2311,2362
2106,2342
1466,427
77,1976
1296,1297
1485,1928
361,1552
877,503
1224,352
920,732
409,991
44,1567
498,2459
1682,2346
239,81
137,1507
2077,979
397,1982
906,312
24,2412
776,1760
55,2216
2008,2440
866,407
1889,2483
2368,2442
661,2072
1641,389
1247,2275
2119,2217
115,1310
1733,1563
1152,51
1355,1102
12,1753
12,1456
2148,2264
756,251
1346,1563
358,78
700,68
257,1596
887,248
1028,515
554,1175
774,2392
125,966
2046,2252
1350,1128
1152,1322
382,2227
894,1869
2151,1566
2205,1891
779,1439
41,1777
1511,1170
1509,1347
1117,33
1571,2232
1952,1276
275,2496
2246,2319
42,413
2313,1730
1809,2227
2249,272
730,2366
761,397
309,2235
50,2483
1623,2025
582,1697
2109,2403
87,1357
1270,2370
1348,1107
714,1223
1508,1503
188,1236
958,265
721,489
663,30
2168,141
1466,1518
653,108
161,1296
725,1817
50,1734
2061,2339
265,1516
14,2403
519,2101
121,1519
2169,2326
2045,2239
702,2426
213,1970
146,50
354,1880
40,1672
1498,2248
142,1642
205,1687
3,697
323,1524
502,2119
994,1986
216,1562
1596,2301
1832,2349
681,2091
47,1462
48,1550
144,2471
1389,975
90,2068
102,1815
1059,234
1999,2301
311,2422
318,1473
302,1604
354,209
276,448
2140,265
1490,2216
1634,1758
445,140
904,484
840,2469
2495,2438
1034,193
2226,2361
1693,2009
1531,1070
825,124
1144,503
479,105
1665,2359
1412,2465
1720,1255
80,1588
163,34
65,537
1124,637
329,1544
265,1260
1356,2459
344,1808
930,326
2072,770
861,311
124,1911
1402,1023
1208,1781
58,2016
1159,152
257,1591
1350,2347
1812,1481
2429,1768
1640,1023
1522,1652
1571,416
921,635
1426,1989
1582,1478
2,56
1473,509
1235,2158
2110,2227
1018,295
1437,2471
249,1452
480,178
2477,2008
318,1358
2052,1959
81,1727
252,1361
1270,1484
238,1941
475,2470
1919,42
97,1966
110,1351
650,507
2178,2006
250,113
1176,558
308,1294
1189,2085
777,482
356,1980
694,452
999,2202
749,183
1206,723
230,161
2336,2289
2311,2220
787,520
1665,908
163,1813
1543,2218
2312,2208
1812,425
237,2008
188,1315
278,1875
261,399
788,282
120,1236
243,692
607,410
195,1375
315,1487
1412,2404
371,1532
2486,2351
2438,2374
2155,2114
992,214
186,2092
2394,129
104,1382
54,136
140,1709
1870,976
2093,375
2419,2479
1137,221
1246,1452
140,1688
736,324
19,1325
1795,2047
1347,1707
1985,197
446,255
2067,220
102,1928
188,1684
2387,2442
1917,2352
1242,1316
1336,2358
829,453
297,559
587,459
865,1868
1005,751
1286,2338
1814,2438
2350,1619
1738,433
2286,2475
1958,961
47,2084
1625,578
1660,1011
2317,1888
1387,2354
396,633
370,1590
1982,215
97,366
2233,2441
1911,2071
1646,2341
542,75
371,467
1364,2491
306,1293
29,1814
1085,1251
2346,2207
2164,283
282,1823
1346,2499
330,1800
19,2403
867,1883
469,41
1514,2383
2112,1277
1903,1301
1909,164
726,1162
804,91
2122,2323
1072,2375
178,1624
1953,1138
260,2459
1088,542
545,2477
102,337
1119,166
2259,390
164,2073
288,459
1170,5
1269,1089
2319,2459
2420,885
532,399
1356,439
111,2066
2130,1994
1543,2263
31,930
1072,201
1596,1717
99,1261
2162,2161
1774,2272
1608,39
336,1864
363,105
273,1749
964,24
528,2067
1616,1003
277,2246
814,1462
658,394
1669,663
2280,258
1011,273
2273,2495
1068,2252
114,2283
2331,1428
392,4
553,99
1125,323
1311,2281
252,1971
2189,2496
1404,2226
1525,2445
36,131
1484,2462
140,2036
2416,2337
2447,2353
1,1175
1421,64
1394,353
692,802
84,1397
340,957
190,1401
1021,384
1162,1748
916,1957
343,324
101,2425
1523,2223
1541,2108
1162,114
1731,122
876,141
1137,1931
1077,989
690,406
590,765
1119,768
1466,2279
2351,654
388,2095
130,1870
223,409
372,944
1447,557
222,1318
2475,48
528,2004
148,2052
2181,2390
2189,930
564,2299
1056,31
1259,2064
2025,1378
1987,2290
364,1898
1058,161
948,148
239,1875
474,635
2022,422
177,1381
684,279
592,531
1012,418
1015,254
247,1284
1132,167
2023,2493
1544,1234
1766,2311
355,1423
2188,2003
152,1922
1133,35
234,1234
167,1391
312,1576
376,43
1161,1927
2051,2341
10,1759
131,1832
1532,1392
2115,1941
2065,76
262,1686
1632,217
323,1357
225,90
993,1870
370,1967
1827,1883
366,1210
1152,484
2392,129
1375,1221
408,1534
2386,2233
1545,1527
2079,2428
208,952
2260,2299
1648,2402
1474,2307
208,1786
928,559
8,1992
266,1926
101,1285
1313,308
2014,2194
1973,1325
1568,1870
10,1678
617,311
2024,746
77,1995
1356,2339
1786,2312
92,302
2446,936
1999,1190
108,1688
2083,2224
506,293
2351,81
228,182
1957,2255
1036,253
427,1053
285,1159
1598,1978
1395,2386
847,963
535,318
1099,74
1867,2191
317,72
1989,368
1041,1050
146,1936
2246,2325
27,1841
617,568
1179,1018
1153,284
838,2469
2008,2344
1627,860
221,558
363,260
1888,1098
1754,1853
790,473
855,445
723,2348
1571,1750
1958,3
972,343
2238,40
1942,901
50,1564
1578,2423
732,222
1442,275
1838,2124
2062,2346
161,1560
2056,1630
2049,1825
933,1951
1548,1173
636,1509
262,1990
2362,2477
1861,2174
2341,2496
1820,306
1710,2185
2247,620
937,111
166,1431
169,1763
2269,2287
1833,2331
643,845
2257,584
2147,2434
1129,564
593,327
544,266
1718,2445
2206,2277
1117,1497
2373,2491
1750,238
2481,931
1474,2007
2355,2478
1984,2422
226,216
575,131
1451,47
346,1932
138,2309
2470,1781
2371,1830
146,1423
12,249
797,1845
1101,1250
392,134
418,851
742,107
479,1355
1564,1928
280,1226
2267,1560
365,1381
2262,1416
1113,777
512,276
1787,2187
2279,2048
112,399
1898,2041
2319,2457
248,1563
124,1742
2412,2168
157,723
1533,1862
524,1354
69,2053
1360,2282
724,340
649,2075
1567,1997
1653,2184
2183,2280
1960,1338
638,1172
2182,2222
826,157
339,1572
710,2159
867,356
155,797
2427,790
2232,441
1082,341
867,1525
247,481
611,509
1779,2453
2015,2243
275,446
1385,315
515,1134
1813,2420
1640,2291
720,2428
1026,1407
1521,733
36,1980
108,1238
1951,2261
1441,110
487,494
255,144
1323,2410
774,582
1118,305
1386,2350
1954,2333
165,1444
2024,2437
1182,1735
793,355
2168,2373
728,381
2248,2447
2427,755
1645,1732
1780,2286
1963,2463
580,1300
297,1481
2434,1623
874,2181
1257,2403
359,1754
1865,1709
645,310
1305,1937
2011,2048
624,1026
405,94
465,160
962,2272
2271,385
1947,181
2173,533
700,499
2279,1684
949,695
144,1649
1056,1743
907,179
256,2066
1160,1538
367,1037
11,1284
1798,2244
2251,2460
1702,2486
290,1995
1509,907
21,1195
844,236
441,16
52,1314
129,1696
1183,2029
1019,1762
1659,2199
2118,764
1890,1746
317,1458
806,1965
352,1634
197,2497
2031,139
2441,2335
2247,71
1796,1765
1672,262
2289,1266
338,673
1099,2151
107,260
234,1326
1568,2439
2360,2125
2032,1993
1783,617
1469,1965
336,1599
1733,1364
2339,1088
1596,1252
2011,628
821,399
2392,2071
373,1561
853,456
1017,444
257,1600
1355,369
962,27
742,435
2137,405
2227,2493
1415,1393
1425,291
2250,251
2272,2267
1762,937
95,877
276,1442
148,2081
2425,2317
1384,1704
2423,872
222,1885
1874,2480
698,1237
1416,2406
822,278
1519,2323
2172,2294
344,387
798,1254
1427,758
2350,2291
2284,504
206,655
757,0
934,1561
2489,2335
1177,1144
865,125
1999,2433
2208,786
351,1858
1808,2282
530,1171
1158,1801
1061,1077
282,16
2491,2398
271,1983
443,2318
760,1513
90,1321
1676,1537
1991,271
2369,936
2407,264
1510,1445
1665,147
343,1685
968,390
283,966
1588,767
497,473
645,228
1988,613
2310,2235
1514,881
446,476
2236,290
420,757
1052,1586
865,217
2302,2495
1408,2243
1402,1387
154,1926
229,1379
1371,2466
110,1376
1616,590
1717,576
1509,2424
418,209
2352,1188
322,1443
249,182
712,1
638,1746
2330,217
902,471
2296,799
1803,1154
254,753
711,544
399,500
2321,737
1870,1696
830,296
240,3
117,1393
543,712
1087,718
1,1309
2056,1619
317,519
963,565
2143,1554
2207,690
1397,63
1606,2371
2028,2389
658,559
2311,882
1896,2438
420,2057
1167,536
1469,2399
711,1196
1404,2400
262,1372
271,1859
2104,2368
826,7
2483,288
110,1235
113,1393
376,515
2034,954
1816,1003
755,209
488,159
1604,2255
333,511
151,1557
46,580
893,914
363,397
175,1885
66,1693
2141,2167
755,411
373,1938
2326,305
1764,2363
1561,1641
1810,2495
1854,2147
1757,1900
2049,2191
842,1973
265,513
504,197
1619,2487
786,403
277,546
2288,982
999,117
337,448
2465,2105
1995,1792
684,330
1658,1429
1080,1453
139,645
2006,226
1711,556
2413,362
447,1599
943,567
260,1364
1340,679
554,2109
1306,640
2280,1743
2136,1012
2206,2293
961,78
2487,1644
2002,240
1025,15
1831,757
51,2405
1620,826
741,20
2243,2433
169,2081
745,158
182,703
1073,450
306,1901
728,1000
51,1517
359,1814
591,1002
1948,2056
957,347
2141,2338
504,1900
1710,387
392,184
1443,758
838,419
233,1469
1364,457
178,1247
2190,2434
251,1287
1856,58
1715,468
198,2085
1298,221
1845,2500
2280,434
12,1241
1568,2475
1451,1157
818,1721
2256,2294
2232,2345
1386,1250
1768,2301
2443,1647
358,1126
287,2061
2434,2492
1076,1645
1461,2372
771,435
2406,2302
2437,610
355,1969
7,1779
2070,2409
1187,2100
1040,1872
2009,2336
1629,2326
774,194
2172,2295
1628,2346
2225,1897
98,1801
2130,1628
1914,741
392,14
2389,2354
1652,2367
1712,150
999,418
26,1096
319,1481
1188,276
1818,883
904,1562
1259,2455
1016,312
3,1815
1618,185
702,1515
1301,237
2189,2285
93,320
